# Final temperature field (shape (80, 80))
0.000000,0.118398,0.236691,0.354774,0.472540,0.589878,0.706674,0.822808,0.938157,1.052589,1.165968,1.278150,1.388983,1.498309,1.605961,1.711767,1.815544,1.917108,2.016265,2.112818,2.206564,2.297299,2.384816,2.468906,2.549363,2.625980,2.698557,2.766894,2.830802,2.890096,2.944603,2.994160,3.038615,3.077829,3.111679,3.140058,3.162873,3.180050,3.191533,3.197284,3.197284,3.191533,3.180050,3.162873,3.140058,3.111679,3.077829,3.038615,2.994160,2.944603,2.890096,2.830802,2.766894,2.698557,2.625980,2.549363,2.468906,2.384816,2.297299,2.206564,2.112818,2.016265,1.917108,1.815544,1.711767,1.605961,1.498309,1.388983,1.278150,1.165968,1.052589,0.938157,0.822808,0.706674,0.589878,0.472540,0.354774,0.236691,0.118398,0.000000
0.000000,0.123267,0.246424,0.369363,0.491972,0.614135,0.735733,0.856643,0.976735,1.095873,1.213914,1.330709,1.446100,1.559921,1.672000,1.782156,1.890201,1.995941,2.099175,2.199698,2.297299,2.391765,2.482880,2.570428,2.654193,2.733961,2.809522,2.880669,2.947204,3.008937,3.065685,3.117280,3.163562,3.204389,3.239631,3.269176,3.292929,3.310813,3.322768,3.328755,3.328755,3.322768,3.310813,3.292929,3.269176,3.239631,3.204389,3.163562,3.117280,3.065685,3.008937,2.947204,2.880669,2.809522,2.733961,2.654193,2.570428,2.482880,2.391765,2.297299,2.199698,2.099175,1.995941,1.890201,1.782156,1.672000,1.559921,1.446100,1.330709,1.213914,1.095873,0.976735,0.856643,0.735733,0.614135,0.491972,0.369363,0.246424,0.123267,0.000000
0.000000,0.127962,0.255812,0.383435,0.510714,0.637531,0.763762,0.889278,1.013944,1.137621,1.260159,1.381404,1.501190,1.619348,1.735696,1.850048,1.962210,2.071978,2.179145,2.283497,2.384816,2.482880,2.577467,2.668350,2.755305,2.838112,2.916551,2.990408,3.059478,3.123562,3.182473,3.236032,3.284078,3.326460,3.363044,3.393715,3.418373,3.436937,3.449348,3.455563,3.455563,3.449348,3.436937,3.418373,3.393715,3.363044,3.326460,3.284078,3.236032,3.182473,3.123562,3.059478,2.990408,2.916551,2.838112,2.755305,2.668350,2.577467,2.482880,2.384816,2.283497,2.179145,2.071978,1.962210,1.850048,1.735696,1.619348,1.501190,1.381404,1.260159,1.137621,1.013944,0.889278,0.763762,0.637531,0.510714,0.383435,0.255812,0.127962,0.000000
0.000000,0.132475,0.264832,0.396955,0.528723,0.660011,0.790693,0.920635,1.049697,1.177735,1.304594,1.430114,1.554124,1.676448,1.796899,1.915283,2.031399,2.145037,2.255983,2.364015,2.468906,2.570428,2.668350,2.762437,2.852459,2.938185,3.019390,3.095851,3.167356,3.233700,3.294687,3.350135,3.399875,3.443751,3.481626,3.513378,3.538905,3.558124,3.570972,3.577407,3.577407,3.570972,3.558124,3.538905,3.513378,3.481626,3.443751,3.399875,3.350135,3.294687,3.233700,3.167356,3.095851,3.019390,2.938185,2.852459,2.762437,2.668350,2.570428,2.468906,2.364015,2.255983,2.145037,2.031399,1.915283,1.796899,1.676448,1.554124,1.430114,1.304594,1.177735,1.049697,0.920635,0.790693,0.660011,0.528723,0.396955,0.264832,0.132475,0.000000
0.000000,0.136792,0.273463,0.409891,0.545953,0.681520,0.816460,0.950637,1.083906,1.216116,1.347109,1.476719,1.604770,1.731080,1.855457,1.977699,2.097599,2.214940,2.329501,2.441053,2.549363,2.654193,2.755305,2.852459,2.945414,3.033934,3.117784,3.196738,3.270573,3.339078,3.402053,3.459308,3.510668,3.555974,3.595083,3.627869,3.654228,3.674074,3.687341,3.693985,3.693985,3.687341,3.674074,3.654228,3.627869,3.595083,3.555974,3.510668,3.459308,3.402053,3.339078,3.270573,3.196738,3.117784,3.033934,2.945414,2.852459,2.755305,2.654193,2.549363,2.441053,2.329501,2.214940,2.097599,1.977699,1.855457,1.731080,1.604770,1.476719,1.347109,1.216116,1.083906,0.950637,0.816460,0.681520,0.545953,0.409891,0.273463,0.136792,0.000000
0.000000,0.140903,0.281682,0.422210,0.562361,0.702003,0.840999,0.979208,1.116481,1.252665,1.387595,1.521100,1.653000,1.783106,1.911220,2.037136,2.160639,2.281508,2.399511,2.514416,2.625980,2.733961,2.838112,2.938185,3.033934,3.125114,3.211484,3.292810,3.368864,3.439428,3.504295,3.563271,3.616174,3.662842,3.703126,3.736898,3.764049,3.784491,3.798156,3.805000,3.805000,3.798156,3.784491,3.764049,3.736898,3.703126,3.662842,3.616174,3.563271,3.504295,3.439428,3.368864,3.292810,3.211484,3.125114,3.033934,2.938185,2.838112,2.733961,2.625980,2.514416,2.399511,2.281508,2.160639,2.037136,1.911220,1.783106,1.653000,1.521100,1.387595,1.252665,1.116481,0.979208,0.840999,0.702003,0.562361,0.422210,0.281682,0.140903,0.000000
0.000000,0.144797,0.289467,0.433880,0.577904,0.721405,0.864242,1.006271,1.147339,1.287287,1.425946,1.563141,1.698686,1.832388,1.964043,2.093439,2.220355,2.344564,2.465829,2.583909,2.698557,2.809522,2.916551,3.019390,3.117784,3.211484,3.300241,3.383815,3.461971,3.534485,3.601145,3.661750,3.716115,3.764072,3.805470,3.840175,3.868077,3.889083,3.903126,3.910159,3.910159,3.903126,3.889083,3.868077,3.840175,3.805470,3.764072,3.716115,3.661750,3.601145,3.534485,3.461971,3.383815,3.300241,3.211484,3.117784,3.019390,2.916551,2.809522,2.698557,2.583909,2.465829,2.344564,2.220355,2.093439,1.964043,1.832388,1.698686,1.563141,1.425946,1.287287,1.147339,1.006271,0.864242,0.721405,0.577904,0.433880,0.289467,0.144797,0.000000
0.000000,0.148464,0.296797,0.444867,0.592539,0.739674,0.886129,1.031754,1.176395,1.319886,1.462057,1.602726,1.741704,1.878791,2.013780,2.146453,2.276583,2.403937,2.528273,2.649343,2.766894,2.880669,2.990408,3.095851,3.196738,3.292810,3.383815,3.469504,3.549639,3.623990,3.692337,3.754477,3.810219,3.859391,3.901836,3.937420,3.966028,3.987567,4.001966,4.009177,4.009177,4.001966,3.987567,3.966028,3.937420,3.901836,3.859391,3.810219,3.754477,3.692337,3.623990,3.549639,3.469504,3.383815,3.292810,3.196738,3.095851,2.990408,2.880669,2.766894,2.649343,2.528273,2.403937,2.276583,2.146453,2.013780,1.878791,1.741704,1.602726,1.462057,1.319886,1.176395,1.031754,0.886129,0.739674,0.592539,0.444867,0.296797,0.148464,0.000000
0.000000,0.151893,0.303653,0.455143,0.606225,0.756759,0.906596,1.055585,1.203567,1.350372,1.495827,1.639745,1.781933,1.922187,2.060293,2.196030,2.329166,2.459462,2.586669,2.710536,2.830802,2.947204,3.059478,3.167356,3.270573,3.368864,3.461971,3.549639,3.631625,3.707693,3.777619,3.841194,3.898223,3.948530,3.991956,4.028362,4.057631,4.079667,4.094398,4.101775,4.101775,4.094398,4.079667,4.057631,4.028362,3.991956,3.948530,3.898223,3.841194,3.777619,3.707693,3.631625,3.549639,3.461971,3.368864,3.270573,3.167356,3.059478,2.947204,2.830802,2.710536,2.586669,2.459462,2.329166,2.196030,2.060293,1.922187,1.781933,1.639745,1.495827,1.350372,1.203567,1.055585,0.906596,0.756759,0.606225,0.455143,0.303653,0.151893,0.000000
0.000000,0.155075,0.310013,0.464676,0.618924,0.772610,0.925586,1.077696,1.228777,1.378658,1.527159,1.674092,1.819258,1.962450,2.103449,2.242029,2.377954,2.510978,2.640850,2.767311,2.890096,3.008937,3.123562,3.233700,3.339078,3.439428,3.534485,3.623990,3.707693,3.785353,3.856744,3.921650,3.979874,4.031235,4.075570,4.112739,4.142620,4.165118,4.180158,4.187690,4.187690,4.180158,4.165118,4.142620,4.112739,4.075570,4.031235,3.979874,3.921650,3.856744,3.785353,3.707693,3.623990,3.534485,3.439428,3.339078,3.233700,3.123562,3.008937,2.890096,2.767311,2.640850,2.510978,2.377954,2.242029,2.103449,1.962450,1.819258,1.674092,1.527159,1.378658,1.228777,1.077696,0.925586,0.772610,0.618924,0.464676,0.310013,0.155075,0.000000
